source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score,theme_ids,theme_detail,origin,end_date,popularity_src,region_group
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),한이제 오보에 독주회,2026-10-02 ~ 2026-10-02,만 6세 이상,"서울 강북구 월계로 173 (번동) | 위도:37.6214312, 경도:127.0406246","전석 20,000원","[PROGRAM] Charles Koechlin (1867-1950) 14 Pièces pour Hautbois et Piano, Op. 179 No. 1, Andante con moto, quasi allegretto moderato No. 2, Allegretto, pas vite No. 3, Andante No. 4, Allegro, assez animé, gai, solide No. 5, Très doux, presque adagio Francis Poulenc (1899-1963) Sonata for Oboe and Pia…",https://www.sejongpac.or.kr/dfac/dfacPerformance/dfacPerformance/performTicket.do?performIdx=37617&menuNo=1200007,"genre=서양음악(클래식);venue=꿈의숲아트센터 (콘서트홀);runtime=1시간 30분;cast=한이제, 김하은;producer=영음예술기획;state=공연예정;showtime=금요일(19：30);seats=584;tel=02-2289-5401;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(기타):1.0,,,concert,concert,kopis,2026-10-02,,capital
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),실험실 콘서트 [인천],2026-09-12 ~ 2026-09-12,만 7세 이상,"인천 동구 송림로110번길 5-8(송림동) | 위도:37.475773, 경도:126.6475423","전석 15,000원",서양음악(클래식) · 제물포구문화체육센터(구. 동구문화체육센터) (공연장) · 러닝타임 1시간 10분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011741,"genre=서양음악(클래식);venue=제물포구문화체육센터(구. 동구문화체육센터) (공연장);runtime=1시간 10분;cast=나웅준, 이경면, 원재연, 이준영, 유이삭, 박병호, 박지혁 등;producer=제물포구;state=공연예정;showtime=토요일(15：00);seats=495;tel=032-772-7700;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,,concert,concert,kopis,2026-09-12,,capital
KOPIS 공연예술통합전산망 | 연극,연극,"잽, 잽-투! [대학로]",2026-09-10 ~ 2026-09-20,만 7세 이상,"서울 종로구 창경궁로35길 7 (혜화동) | 위도:37.586337, 경도:127.00133069999993","전석 35,000원",연극 · 연극실험실 혜화동1번지 (연극실험실 혜화동1번지) · 러닝타임 1시간 30분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011858,"genre=연극;venue=연극실험실 혜화동1번지 (연극실험실 혜화동1번지);runtime=1시간 30분;cast=정대진, 김유리, 권창민, 최정화, 박창준, 박태환, 박재한;producer=극단 문지방, 극단 문지방;state=공연중;showtime=화요일 ~ 금요일(19：30), 토요일 ~ 일요일(15：00);daehakro:1.0;seats=70;tel=010-8946-4164;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,,concert,concert,kopis,2026-09-20,,capital
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,제임스 바이런 딘: 디 오리지널 [대학로],2026-09-15 ~ 2026-10-18,만 13세 이상,"서울 종로구 동숭길 123 (동숭동) | 위도:37.5820171, 경도:127.00353629999995","전석 66,000원",뮤지컬 · 링크아트센터드림 (드림 4관) · 러닝타임 1시간 35분,http://www.ticketlink.co.kr/product/64946,"genre=뮤지컬;venue=링크아트센터드림 (드림 4관);runtime=1시간 35분;cast=이회택, 윤서빈, 이동욱, 황두현, 최민우;producer=(주)씨일공일, (주)씨일공일;state=공연예정;showtime=화요일 ~ 금요일(20：00), 토요일 ~ 일요일(15：00,19：00), HOL(15：00,19：00);daehakro:1.0;seats=979;tel=02-3481-8843;cafe:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,,concert,concert,kopis,2026-10-18,,capital
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),"조민규 단독 콘서트, MONO DRAMA: Sweet Escape",2026-09-19 ~ 2026-09-20,만 7세 이상,"서울 용산구 이태원로 294 (한남동) | 위도:37.5408717, 경도:127.00244010000006","현장판매 143,000원, 1층석 143,000원, 2층석 132,000원",서양음악(클래식) · 블루스퀘어 (우리WON뱅킹홀(구. SOL트래블홀) ) · 러닝타임 2시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011785,genre=서양음악(클래식);venue=블루스퀘어 (우리WON뱅킹홀(구. SOL트래블홀) );runtime=2시간;cast=조민규;producer=파라나 엔터테인먼트;state=공연예정;showtime=토요일 ~ 일요일(18：00);seats=3389;tel=00-1544-1591;parking:1.0;cafe:1.0;restaurant:1.0;elevator:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-09-20,,capital
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,아나키스트 [대학로],2026-09-15 ~ 2026-12-06,만 13세 이상,"서울 종로구 대학로12길 83 (동숭동) | 위도:37.5802316, 경도:127.0040004","R석 77,000원, S석 55,000원",뮤지컬 · 예스24아트원(구.대학로아트원씨어터) (1관) · 러닝타임 2시간,http://www.ticketlink.co.kr/product/64924,"genre=뮤지컬;venue=예스24아트원(구.대학로아트원씨어터) (1관);runtime=2시간;cast=김도빈, 최호승, 이진혁, 이지연, 정재환, 정우연, 박좌헌 등;producer=(주)엠비제트컴퍼니, (주)엠비제트컴퍼니;state=공연예정;showtime=화요일(20：00), 수요일(16：00,20：00), 목요일 ~ 금요일(20：00), 토요일(15：00,19：00), 일요일(14：00,18：00), HOL(14：00,18：00);daehakro:1.0;seats=851;tel=02-762-0010;boxoffice_rank:32;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,35.4,concert,concert,kopis,2026-12-06,kopis_boxoffice,capital
KOPIS 공연예술통합전산망 | 한국음악(국악),한국음악(국악),얼쑤! 두리와 정조 [수원],2026-09-12 ~ 2026-09-12,만 4세 이상,"경기 수원시 팔달구 정조로 817 (팔달로1가) | 위도:37.2810212, 경도:127.0162158","전석 10,000원",한국음악(국악) · 정조테마공연장 (정조테마공연장) · 러닝타임 50분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011619,"genre=한국음악(국악);venue=정조테마공연장 (정조테마공연장);runtime=50분;producer=(재) 수원문화재단(수원SK아트리움), 청류;state=공연예정;showtime=토요일(16：00);seats=258;tel=031-290-3578;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,traditional:1.0;performance:1.0;indoor:1.0;공공(기타):1.0,,,concert,concert,kopis,2026-09-12,,capital
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),숙명여자대학교 창학 120주년 오페라: Cosi fan tutte (사랑 수업),2026-09-11 ~ 2026-09-12,만 7세 이상,"서울 용산구 청파로47길 99 (청파동3가) | 위도:37.544347, 경도:126.964106","전석 25,000원",서양음악(클래식) · 숙명여자대학교 음악대학 (숙연당 ) · 러닝타임 2시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011815,"genre=서양음악(클래식);venue=숙명여자대학교 음악대학 (숙연당 );runtime=2시간;cast=이예지, 이윤희, 이지선, 박혜윤, 옥유민, 은혜민, 김하늘 등;producer=프라이클랑컴퍼니(Freiklang);state=공연중;showtime=금요일(19：30), 토요일(15：00,19：30);seats=368;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-09-12,,capital
KOPIS 공연예술통합전산망 | 대중음악,대중음악,샤로수길 클럽데이,2026-10-03 ~ 2026-10-03,만 7세 이상,"서울 관악구 관악로14길 104 (봉천동) | 위도:37.477694, 경도:126.958066","블라인드 티켓 30,000원, 사전예약 40,000원, 현장판매 44,000원",대중음악 · 샤로수길 일대 (샤로수길 일대) · 러닝타임 2시간 30분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011772,genre=대중음악;venue=샤로수길 일대 (샤로수길 일대);runtime=2시간 30분;producer=관악문화재단;state=공연예정;showtime=토요일(19：00);seats=0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;공공(기타):1.0,,,concert,concert,kopis,2026-10-03,,capital
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),제190회 한국독일가곡연구회 정기연주회: 연가곡 시리즈 Ⅲ,2026-09-18 ~ 2026-09-18,만 6세 이상,"서울 종로구 세종대로 175 (세종로) | 위도:37.5725254, 경도:126.97564290000003","전석 20,000원","[PROGRAM] Johannes Brahms (1833-1897) Die schöne Magelone, Op. 33 Liebesgeschichte der schönen Magelone und des Grafen Peter von Provence -15 Romanzen, Text nach Johann Ludwig Tieck (1773 - 1853) Vortrag 안드레아스 에렛 [Tenor 이인학, Klavier 장미경] 01. In der Provence 02. Nr. 1 Keinen hat es noch gereut 03. De…",http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=P0004804,"genre=서양음악(클래식);venue=세종문화회관 (세종체임버홀);runtime=1시간 30분;cast=안드레아스 에렛, 이인학, 진세헌, 최경열, 문정현, 임국희, 전병권 등;producer=콘서트디자인;state=공연예정;showtime=금요일(19：30);seats=5372;tel=02-399-1000;parking:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,,concert,concert,kopis,2026-09-18,,capital
KOPIS 공연예술통합전산망 | 대중음악,대중음악,WHIB FAN CONCERT: BLUE HOUR,2026-09-12 ~ 2026-09-12,만 7세 이상,"서울 마포구 양화로 45 (서교동, 메세나폴리스) | 위도:37.5515008, 경도:126.9139502","전석 110,000원","대중음악 · NOL 씨어터 합정(구, 신한카드 SOL페이 스퀘어) (동양생명홀) · 러닝타임 1시간 40분",http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011916,"genre=대중음악;venue=NOL 씨어터 합정(구, 신한카드 SOL페이 스퀘어) (동양생명홀);runtime=1시간 40분;cast=김준민, 이하준, 박진범, 유승용, 전이정, 김재현, 문원준;producer=(주)비유티컴;state=공연예정;showtime=토요일(14：00,18：00);seats=720;tel=00-1544-1555;parking:1.0;cafe:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-09-12,,capital
KOPIS 공연예술통합전산망 | 연극,연극,"산울림 고전극장, 헤라 아프로디테 아르테미스: 리부트",2026-09-16 ~ 2026-10-04,만 16세 이상,"서울 마포구 와우산로 157 (서교동) | 위도:37.555046, 경도:126.9300776","전석 50,000원",연극 · 산울림소극장 (산울림소극장) · 러닝타임 1시간 40분,https://booking.naver.com/booking/12/bizes/1726435,"genre=연극;venue=산울림소극장 (산울림소극장);runtime=1시간 40분;cast=한송희, 이주희, 김희연, 이강우, 김한빈;producer=소극장 산울림(극단 산울림), 창작집단LAS;state=공연예정;showtime=화요일 ~ 금요일(20：00), 토요일 ~ 일요일(15：00), HOL(15：00);festival:1.0;seats=72;tel=02-334-5915;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;festival:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-10-04,,capital
KOPIS 공연예술통합전산망 | 대중음악,대중음악,Digital Dawn 2,2026-09-20 ~ 2026-09-20,만 11세 이상,"서울 마포구 어울마당로 65 (서교동) | 위도:37.550925, 경도:126.92114200000003","스탠딩 66,000원",대중음악 · KT&G 상상마당 라이브홀 [마포] (KT&G 상상마당 라이브홀 [마포] ) · 러닝타임 5시간,https://ticket.melon.com/performance/index.htm?prodId=213743,genre=대중음악;venue=KT&G 상상마당 라이브홀 [마포] (KT&G 상상마당 라이브홀 [마포] );runtime=5시간;state=공연예정;showtime=일요일(17：00);seats=226;tel=02-2014-2024;cafe:1.0;elevator:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-09-20,,capital
KOPIS 공연예술통합전산망 | 대중음악,대중음악,BANG YONGGUK WORLD TOUR: HAEBANG [서울],2026-10-10 ~ 2026-10-10,만 11세 이상,"서울 용산구 이태원로 246 (한남동) | 위도:37.5365851, 경도:127.00066620000007","Ultimate 330,000원, VIP 170,000원, General 99,000원, Snapshot 55,000원",대중음악 · 현대카드 언더스테이지 (스튜디오) · 러닝타임 1시간 30분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011868,genre=대중음악;venue=현대카드 언더스테이지 (스튜디오);runtime=1시간 30분;cast=방용국;producer=루트컴퍼니(주);state=공연예정;showtime=토요일(18：00);seats=205;tel=02-331-6301;parking:1.0;cafe:1.0;barrier_free_parking:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-10-10,,capital
KOPIS 공연예술통합전산망 | 대중음악,대중음악,왁스 콘서트 3579: 가을의 문턱,2026-09-13 ~ 2026-09-13,만 7세 이상,"서울 마포구 와우산로29가길 15 (서교동) | 위도:37.5541887, 경도:126.928539","전석 88,000원",대중음악 · 구름아래소극장 (구름아래소극장) · 러닝타임 1시간 30분,https://ticket.melon.com/performance/index.htm?prodId=213744,genre=대중음악;venue=구름아래소극장 (구름아래소극장);runtime=1시간 30분;cast=조혜리;producer=폰드메이커스;state=공연예정;showtime=일요일(17：00);seats=200;tel=02-3280-8800;cafe:1.0;restaurant:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-09-13,,capital
KOPIS 공연예술통합전산망 | 연극,연극,시련,2026-09-12 ~ 2026-09-13,만 11세 이상,"서울 영등포구 선유동2로 56 (당산동5가, 유원제일2차아파트) | 위도:37.532918, 경도:126.8988554","전석 30,000원",연극 · 창작플랫폼 경험과 상상 (창작플랫폼 경험과 상상) · 러닝타임 1시간 20분,https://booking.naver.com/booking/12/bizes/1194564,"genre=연극;venue=창작플랫폼 경험과 상상 (창작플랫폼 경험과 상상);runtime=1시간 20분;cast=김정욱, 노현지, 박신용, 박지민, 배유진, 손하영, 윤수황 등;producer=극단 인연(이년), 극단 인연(이년);state=공연예정;showtime=토요일(15：00,19：00), 일요일(14：00,18：00);seats=50;tel=02-6949-2016;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-09-13,,capital
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),이선미 피아노 독주회,2026-09-29 ~ 2026-09-29,만 7세 이상,"서울 서초구 남부순환로 2406 (서초동) | 위도:37.4786896, 경도:127.01182410000001","전석 30,000원",서양음악(클래식) · 예술의전당 [서울] (인춘아트홀) · 러닝타임 1시간 30분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010575,genre=서양음악(클래식);venue=예술의전당 [서울] (인춘아트홀);runtime=1시간 30분;cast=이선미;producer=지클레프;state=공연예정;showtime=화요일(19：30);seats=164344;tel=02-580-1300;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;국립:1.0,,,concert,concert,kopis,2026-09-29,,capital
KOPIS 공연예술통합전산망 | 연극,연극,의자 고치는 여인 [서울 광진],2026-09-18 ~ 2026-09-20,만 14세 이상,"서울 광진구 능동로 76 (자양동) | 위도:37.53735289999999, 경도:127.07052479999993","R석 55,000원, S석 33,000원",연극 · 나루아트센터 (대공연장) · 러닝타임 1시간 40분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010834,"genre=연극;venue=나루아트센터 (대공연장);runtime=1시간 40분;cast=김준삼, 오주원, 진여준, 신서진, 조정민, 권설아, 왕수희 등;producer=옐로밤;state=공연예정;showtime=금요일(19：30), 토요일 ~ 일요일(14：00,18：00);seats=785;tel=02-2049-4711;parking:1.0;cafe:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,,concert,concert,kopis,2026-09-20,,capital
KOPIS 공연예술통합전산망 | 대중음악,대중음악,"하루 첫 팬 콘서트: 오늘, 하루: 처음 들려주는 이야기 [서울]",2026-10-10 ~ 2026-10-10,만 7세 이상,"서울 광진구 능동로 209 (군자동) | 위도:37.5485943, 경도:127.07448840000006","전석 110,000원",대중음악 · 세종대학교 대양홀 (세종대학교 대양홀) · 러닝타임 2시간,https://booking.naver.com/booking/12/bizes/1716399,genre=대중음악;venue=세종대학교 대양홀 (세종대학교 대양홀);runtime=2시간;cast=이찬호;producer=(주) 여가엔수;state=공연예정;showtime=토요일(17：00);seats=3149;tel=02-3408-4457;parking:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,,concert,concert,kopis,2026-10-10,,capital
KOPIS 공연예술통합전산망 | 대중음악,대중음악,서유석의 까,2026-09-15 ~ 2026-09-15,만 7세 이상,"서울 마포구 대흥로20길 28 (대흥동) | 위도:37.5499054542971, 경도:126.945526907783","전석 77,000원",대중음악 · 마포아트센터 (플레이맥) · 러닝타임 2시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011765,genre=대중음악;venue=마포아트센터 (플레이맥);runtime=2시간;cast=서유석;producer=비에스컴;state=공연예정;showtime=화요일(18：30);seats=1475;tel=02-3274-8500;parking:1.0;barrier_free_parking:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,,concert,concert,kopis,2026-09-15,,capital
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),"제4회 브레멘 성악 앙상블 정기 연주회, 한중 교류 음악회: 가을이 보내는 이야기",2026-09-19 ~ 2026-09-19,만 7세 이상,"서울 강북구 월계로 173 (번동) | 위도:37.6214312, 경도:127.0406246","전석 10,000원","[PROGRAM] E.d.Capua O Sole mio 4 Tenor.김민수, 이기용 오 나의태양 왕동샤오,주가 Pf.조유진 J.Paulnever ‘Never Enough’ from the musical Sop. 우칭우 Pf.박선영 뮤지컬 中 ‘아무리 많아도 부족해’ G. Donizatti ‘O luce di quest' anima’ from the Opera Sop.포문정 Pf.고은지 오페라 中 ‘내 영혼을 비추는 빛이여’ F. Cilea ‘Il Lamento di Federico’ from the opera Ten.이기용 Pf.…",https://www.sejongpac.or.kr/dfac/dfacPerformance/dfacPerformance/performTicket.do?performIdx=37518&menuNo=1200007,"genre=서양음악(클래식);venue=꿈의숲아트센터 (콘서트홀);runtime=1시간 30분;cast=김소영, 이은정, 거신월, 주야송, 주걸, 양소, 포문정 등;state=공연예정;showtime=토요일(19：00);visit_show:1.0;seats=584;tel=02-2289-5401;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(기타):1.0,,,concert,concert,kopis,2026-09-19,,capital
