source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,팥죽 할멈과 호랑이 [김포],2026-10-09 ~ 2026-10-31,전체 관람가,"경기 김포시 양촌읍 석모로 103 (석모리) | 위도:37.651561, 경도:126.6394602","전석 30,000원",뮤지컬 · 김포한강괜찮은홀 (김포한강괜찮은홀) · 러닝타임 50분,https://booking.naver.com/booking/12/bizes/748615,"genre=뮤지컬;venue=김포한강괜찮은홀 (김포한강괜찮은홀);runtime=50분;cast=안근후, 최설아, 오은진;producer=극단 천사의노래;state=공연예정;showtime=토요일(12：00,14：00), HOL(12：00,14：00);child_show:1.0;seats=110;tel=070-8886-2516;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,진영 깡차이 [김해],2026-09-11 ~ 2026-09-12,만 7세 이상,"경남 김해시 율하2로 210 (율하동) | 위도:35.1718789, 경도:128.81382729999996",전석무료,연극 · 김해서부문화센터 (하늬홀) · 러닝타임 1시간 20분,https://ticket.yes24.com/Perf/59710,"genre=연극;venue=김해서부문화센터 (하늬홀);runtime=1시간 20분;cast=박규한, 조정우, 백상희, 권혁진, 이정유, 이경민, 정지수 등;producer=(재)김해문화재단(김해서부문화센터), 극단 이루마;state=공연중;showtime=금요일(19：30), 토요일(16：00);seats=691;tel=055-344-1824;parking:1.0;playroom:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,아인슈타인의 환경 여행 [군포],2026-09-17 ~ 2026-09-19,24개월 이상,"경기 군포시 고산로 263 (당동) | 위도:37.3463508, 경도:126.9430831","전석 10,000원",뮤지컬 · 군포시평생학습원 (상상극장) · 러닝타임 50분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011911,"genre=뮤지컬;venue=군포시평생학습원 (상상극장);runtime=50분;cast=박진성, 안현주;producer=(재)군포문화재단 (군포시평생학습원);state=공연예정;showtime=목요일(11：00), 금요일(11：00,19：30), 토요일(11：00);child_show:1.0;seats=87;tel=031-390-3050;parking:1.0;playroom:1.0;nursing_room:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(기타):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),제6회 아람 필하모닉 오케스트라 정기연주회 [성남],2026-09-20 ~ 2026-09-20,만 6세 이상,"경기 성남시 분당구 성남대로 808 (야탑동) | 위도:37.4027309, 경도:127.13124349999998","R석 40,000원, S석 30,000원, A석 20,000원",서양음악(클래식) · 성남아트센터 (콘서트홀) · 러닝타임 2시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26012000,"genre=서양음악(클래식);venue=성남아트센터 (콘서트홀);runtime=2시간;cast=이철민, 김정효, 박예주, 조은서 등;producer=아람아트;state=공연예정;showtime=일요일(19：00);seats=5174;tel=031-783-8000;parking:1.0;cafe:1.0;restaurant:1.0;playroom:1.0;nursing_room:1.0;barrier_free_parking:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 무용(서양/한국무용),무용(서양/한국무용),당신은 지금 바비레따에 살고 있군요 ver.2,2026-09-07 ~ 2026-09-21,36개월 이상,"서울 중구 퇴계로34길 28 (필동2가) | 위도:37.559311, 경도:126.994431","전석 30,000원",무용(서양/한국무용) · 서울남산국악당 (야외마당) · 러닝타임 1시간 30분,http://nstt.moonhwain.kr/rsvc/rsv_pm.html?b_id=nstt&p_idx=636,"genre=무용(서양/한국무용);venue=서울남산국악당 (야외마당);runtime=1시간 30분;cast=강애심, 장은정, 최지연, 김혜숙, 조민수, 정민아;producer=춤추는여자들;state=공연중;showtime=월요일(19：30);seats=302;tel=02-6358-5500;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,dance:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,"거기, 푸른 담쟁이 동산 [대구]",2026-09-09 ~ 2026-09-19,전체 관람가,"대구 남구 계명중앙1길 35-1 (대명동) | 위도:35.856223, 경도:128.58196509999993","전석 30,000원",연극 · 한울림소극장 (한울림소극장) · 러닝타임 1시간 20분,http://www.ticketlink.co.kr/product/64965,"genre=연극;venue=한울림소극장 (한울림소극장);runtime=1시간 20분;cast=석민호, 정선현, 김정현, 정성태;producer=(사)한울림 (극단한울림), (사)한울림 (극단한울림);state=공연중;showtime=수요일 ~ 금요일(19：30), 토요일 ~ 일요일(15：00,18：00);seats=90;tel=053-246-2925;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 대중음악,대중음악,HANBIN KIM 3rd Solo Concert: White Summer,2026-09-13 ~ 2026-09-13,전체 관람가,"서울 마포구 어울마당로 35 (서교동) 지하 1층 | 위도:37.5484417, 경도:126.92010579999999","현장판매 77,000원, 사전예약 66,000원",대중음악 · 롤링홀 (롤링홀) · 러닝타임 1시간 30분,https://ticket.melon.com/performance/index.htm?prodId=213741,genre=대중음악;venue=롤링홀 (롤링홀);runtime=1시간 30분;producer=롤링홀;state=공연예정;showtime=일요일(17：00);seats=200;tel=02-325-6071;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,슈퍼윙스 [포항],2026-10-03 ~ 2026-10-03,전체 관람가,"경북 포항시 남구 시청로 1 (대잠동) | 위도:36.0191816, 경도:129.34329830000001","전석 19,900원",뮤지컬 · 포항시청 대잠홀 (포항시청 대잠홀) · 러닝타임 1시간 10분,http://www.ticketlink.co.kr/product/64970,"genre=뮤지컬;venue=포항시청 대잠홀 (포항시청 대잠홀);runtime=1시간 10분;producer=(주)이에스생활문화 (ES생활문화), (주)이에스생활문화 (ES생활문화);state=공연예정;showtime=토요일(11：00,14：00,16：00);child_show:1.0;seats=597;tel=054-270-8282;parking:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,빨간 모자 [대구],2026-09-12 ~ 2026-11-08,24개월 이상,"대구 중구 달구벌대로 2085 (덕산동) | 위도:35.8663137, 경도:128.5918474","현장판매 30,000원, 사전예약 14,000원",뮤지컬 · 동아백화점 아트홀 (동아백화점 아트홀) · 러닝타임 50분,https://www.ticketlink.co.kr/product/64981,"genre=뮤지컬;venue=동아백화점 아트홀 (동아백화점 아트홀);runtime=50분;producer=극단 CT, 극단 CT, 봉컴퍼니;state=공연예정;showtime=토요일 ~ 일요일(11：00,14：00), HOL(11：00,14：00);child_show:1.0;seats=124;tel=053-251-3371;parking:1.0;cafe:1.0;restaurant:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,"제11회 인천이중언어연극제, 한국-베트남 교류공연: 베드타임 스토리",2026-09-13 ~ 2026-09-13,만 7세 이상,"인천 남구 인하로 126 (용현동) | 위도:37.4494551, 경도:126.661876","전석 20,000원",연극 · 학산소극장 (학산소극장) · 러닝타임 2시간 15분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011948,genre=연극;venue=학산소극장 (학산소극장);runtime=2시간 15분;producer=배우공동체 자투리;state=공연예정;showtime=일요일(15：00);festival:1.0;seats=114;tel=032-866-3970;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;festival:1.0;공공(기타):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,겨울 이야기 [수원],2026-10-11 ~ 2026-10-11,전체 관람가,"경기 수원시 팔달구 권광로 293 (인계동) | 위도:37.2741231, 경도:127.03489360000003","VIP석 13,500원, R석 9,500원","[공연소개] 눈이 내리는 추운 겨울밤, 사이좋은 두 자매는 눈의 여왕 책을 읽고 있었습니다. 마법을 가지고 있지만 다스릴 줄 모르는 언니는 눈의 여왕을 동경하게 됩니다. 어느 날, 사고로 다친 동생에게 눈의 여왕이 나타나 동생을 치료해주고는 언니를 차가운 얼음 왕국으로 데려가 버립니다. 이에 동생은 언니를 찾아 나서게 되고... 언니의 흔적을 따라 가는 길에 만난 친구들과 힘을 합쳐 얼음 왕국으로 들어갑니다. 과연 친구들은 차가운 눈의 여왕의 계략에서 무사히 언니는 구출해낼 수 있을까요?",https://booking.naver.com/booking/12/bizes/1716254,"genre=뮤지컬;venue=수원청소년문화센터 (온누리아트홀);runtime=1시간;producer=나눔;state=공연예정;showtime=일요일(11：00,14：00,16：00);child_show:1.0;seats=617;tel=031-218-0400;parking:1.0;cafe:1.0;store:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(기타):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),알바로 피에리 (Alvaro Pierri) 내한 리사이틀 [광주],2026-09-16 ~ 2026-09-16,만 7세 이상,"전남광주 북구 태봉로 23 (임동) | 위도:35.161226, 경도:126.902547","R석 50,000원, S석 30,000원",서양음악(클래식) · 광주대교구 주교좌 임동대성당(임동주교좌성당) (임동주교좌성당) · 러닝타임 1시간 10분,http://www.ticketlink.co.kr/product/64956,"genre=서양음악(클래식);venue=광주대교구 주교좌 임동대성당(임동주교좌성당) (임동주교좌성당);runtime=1시간 10분;cast=알바로 피에리, 박규희, 이예현;producer=광주전남클래식기타합주단(GJCE);state=공연예정;showtime=수요일(19：30);visit_show:1.0;seats=0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;기타(비공연장):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),장윤화 바이올린 독주회,2026-10-03 ~ 2026-10-03,만 7세 이상,"서울 서대문구 연세로 50 (신촌동) 연세대학교 백양누리 B1 금호아트홀 연세 | 위도:37.564089, 경도:126.93898089999993","전석 30,000원",서양음악(클래식) · 금호아트홀 연세 (금호아트홀 연세) · 러닝타임 1시간 40분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011963,"genre=서양음악(클래식);venue=금호아트홀 연세 (금호아트홀 연세);runtime=1시간 40분;cast=장윤화, 곽건;producer=예인예술기획;state=공연예정;showtime=토요일(15：00);seats=390;tel=02-6303-1977;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,환상공간 [양산],2026-09-19 ~ 2026-09-19,36개월 이상,"경남 양산시 신기강변로 26 (신기동) | 위도:35.3501902, 경도:129.0339852","전석 20,000원",연극 · 쌍벽루아트홀 (쌍벽루아트홀) · 러닝타임 1시간 10분,https://ssangbyeoklu.ycf.or.kr/performance/performList/performDetail?prfrmSn=19,genre=연극;venue=쌍벽루아트홀 (쌍벽루아트홀);runtime=1시간 10분;state=공연예정;showtime=토요일(11：00);child_show:1.0;seats=250;tel=055-379-8560;parking:1.0;elevator:1.0;barrier_free_parking:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(기타):1.0,,
KOPIS 공연예술통합전산망 | 복합,복합,"부산가면축제, 가면무도회: 64ksana",2026-09-19 ~ 2026-09-19,전체 관람가,"부산 중구 충장대로 26 (중앙동4가) | 위도:35.104876, 경도:129.040401","전석무료 , 가면패키지 5,000원","[공연소개] 64ksana는 한국 전통 샤머니즘 음악에서 영감을 받아 테크노, 타악, 보컬을 결합한 얼터너티브 일렉트로닉 밴드다. 샤머니즘 의식을 현대적으로 재해석한 강렬한 라이브 퍼포먼스를 통해 관객을 깊은 몰입의 상태로 이끈다. 2024년 몬트리올 CINARS를 통해 국제 무대에 데뷔한 이후, 캐나다 Sunfest, Pique Festival, SXSW Sydney, Wonderfruit 등 세계 각지의 주요 페스티벌에 참여하며 글로벌 활동을 이어가고 있다. 이번 가면무도회에서는 64ksana의 라이브 사운드에 미디어아트를 결합…",https://booking.naver.com/booking/5/bizes/976887,genre=복합;venue=부산항 제1부두 (부산항 제1부두);runtime=2시간;state=공연예정;showtime=토요일(18：00);festival:1.0;seats=0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,mixed:1.0;performance:1.0;indoor:1.0;festival:1.0;기타(비공연장):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,47세 김씨가 자가를 사는 법 [의정부],2026-09-10 ~ 2026-09-12,만 11세 이상,"경기 의정부시 평화로493번길 48 (의정부동) | 위도:38.0145458, 경도:127.0692182","전석 20,000원",연극 · 의정부아트캠프 (CAMP BLACK (캠프블랙)) · 러닝타임 1시간 15분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011787,"genre=연극;venue=의정부아트캠프 (CAMP BLACK (캠프블랙));runtime=1시간 15분;cast=유독현, 김병건, 이상숙, 이현직, 홍수민, 구태민, 이경원 등;state=공연중;showtime=목요일 ~ 금요일(19：30), 토요일(14：00,17：00);seats=80;tel=031-850-5130;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;공공(기타):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,미운 아기 오리 [대구],2026-09-02 ~ 2026-09-27,전체 관람가,"대구 중구 명덕로 333 (대봉동) 대백프라자 | 위도:35.8559656, 경도:128.6063335","전석 10,000원",연극 · 대백프라자 (레오문화홀) · 러닝타임 35분,https://booking.naver.com/booking/12/bizes/748555,"genre=연극;venue=대백프라자 (레오문화홀);runtime=35분;state=공연중;showtime=화요일 ~ 금요일(14：00), 토요일 ~ 일요일(11：30,13：30,15：30), HOL(11：30,13：30,15：30);child_show:1.0;seats=314;tel=053-420-8088;parking:1.0;cafe:1.0;restaurant:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;kids:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,파랑새 [부산],2026-09-12 ~ 2026-09-13,만 13세 이상,"부산 강서구 명지국제1로 141 (명지동) | 위도:35.102094, 경도:128.903987","전석 10,000원",연극 · 낙동아트센터 (앙상블극장) · 러닝타임 1시간 30분,https://booking.naver.com/booking/12/bizes/1716247,"genre=연극;venue=낙동아트센터 (앙상블극장);runtime=1시간 30분;cast=양조아, 양종욱;producer=양손프로젝트;state=공연예정;showtime=토요일 ~ 일요일(14：00);seats=1279;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),"Young Soloists Ⅳ, 소프라노 강주희 독주회 [부산]",2026-09-15 ~ 2026-09-15,만 7세 이상,"부산 강서구 명지국제1로 141 (명지동) | 위도:35.102094, 경도:128.903987","전석 10,000원",서양음악(클래식) · 낙동아트센터 (앙상블극장) · 러닝타임 1시간,https://booking.naver.com/booking/12/bizes/1716414,"genre=서양음악(클래식);venue=낙동아트센터 (앙상블극장);runtime=1시간;cast=강주희, 박순기, 김지수;producer=낙동아트센터;state=공연예정;showtime=화요일(19：30);seats=1279;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),"NAC 렉처콘서트, BSO 솔로이스츠 실내악 ③ 현악4중주 & 피아노5중주 [부산]",2026-09-12 ~ 2026-09-12,만 7세 이상,"부산 강서구 명지국제1로 141 (명지동) | 위도:35.102094, 경도:128.903987","R석 20,000원, S석 10,000원",서양음악(클래식) · 낙동아트센터 (콘서트홀) · 러닝타임 1시간 40분,https://booking.naver.com/booking/12/bizes/1716439,"genre=서양음악(클래식);venue=낙동아트센터 (콘서트홀);runtime=1시간 40분;cast=송영민, 김주영, 진혜빈, 박지수, 김새로미, 윤아인;producer=낙동아트센터;state=공연예정;showtime=토요일(17：00);seats=1279;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,사과가 쿵! [부천],2026-09-19 ~ 2026-09-20,24개월 이상,"경기 부천시 원미구 길주로 180 (중동) | 위도:37.504481, 경도:126.76095199999997","전석 35,000원",뮤지컬 · 현대백화점 문화홀 [중동] (현대백화점 문화홀 [중동]) · 러닝타임 55분,https://booking.naver.com/booking/12/bizes/1716234,"genre=뮤지컬;venue=현대백화점 문화홀 [중동] (현대백화점 문화홀 [중동]);runtime=55분;producer=(주)조이컬처;state=공연예정;showtime=토요일 ~ 일요일(11：00,14：00,16：00);child_show:1.0;seats=500;tel=032-623-3250;parking:1.0;cafe:1.0;restaurant:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),실험실 콘서트 [인천],2026-09-12 ~ 2026-09-12,만 7세 이상,"인천 동구 송림로110번길 5-8(송림동) | 위도:37.475773, 경도:126.6475423","전석 15,000원",서양음악(클래식) · 제물포구문화체육센터(구. 동구문화체육센터) (공연장) · 러닝타임 1시간 10분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011741,"genre=서양음악(클래식);venue=제물포구문화체육센터(구. 동구문화체육센터) (공연장);runtime=1시간 10분;cast=나웅준, 이경면, 원재연, 이준영, 유이삭, 박병호, 박지혁 등;producer=제물포구;state=공연예정;showtime=토요일(15：00);seats=495;tel=032-772-7700;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
